Artikelid,Namn,Namn2,Varugrupp,Varnummer,Prisinklmoms,Ursprung,Producent,Argang,Alkoholhalt,Typ,RavarorBeskrivning
795182,Freixenet,Cordon Rosado,Mousserande vin,77976,94.0,Cava,Freixenet,,12.00%,Rose,
795185,Freixenet Mia,Fresh & Crisp Sparkling,Mousserande vin,77977,76.0,,Freixenet,,11.50%,Vitt Torrt,
796970,Cossentino,Chardonnay Brut,Mousserande vin,77979,169.0,Sicilien,Cossentino,,12.50%,Vitt Torrt,
7970,Moët & Chandon,Brut Imperial,Mousserande vin,7518,125.0,Champagne,Moët & Chandon,,12.00%,Vitt Torrt,
797305,Ja Ma Du Leva,Cremant de Bourgogne,Mousserande vin,74277,139.0,Bourgogne,Louis Picamelot,,12.00%,Vitt Torrt,
797790,Antiche Terre Venete,Valpolicella Ripasso,Rott vin,74345,109.0,Venetien,Antiche Terre Venete,2015.0,13.50%,Kryddigt & Mustigt,
797796,Vve Fourny Grande Reserve,Premier Cru,Mousserande vin,74389,299.0,Champagne,Vve Fourny & Fils,,12.00%,Vitt Torrt,
797973,Casas Patronales,Reserva Privada Cabernet Sauvignon,Rott vin,74428,99.0,Maule,Casas Patronales,2011.0,14.00%,Fruktigt & Smakrikt,Cabernet sauvignon.
797982,Masi Costasera,Amarone Classico Old Vintage,Rott vin,74618,789.0,Venetien,Masi,1999.0,15.00%,Kryddigt & Mustigt,
798037,Moulin Touchais,,Vitt vin,74716,299.0,Loiredalen,Touchais,1999.0,13.00%,Sott,
798050,Moulin Touchais,,Vitt vin,74787,299.0,Loiredalen,Touchais,2000.0,13.00%,Sott,
798157,Moulin Touchais,,Vitt vin,70882,479.0,Loiredalen,Touchais,1983.0,14.00%,Sott,
798166,Guiborat Fils,Blanc de Blanc,Mousserande vin,77984,370.0,Champagne,Guiborat Fils,,12.00%,Vitt Torrt,
7983293,Essensia,Orange Muscat,Vitt vin,73404,161.0,Kalifornien,Quady Winery,2014.0,15.00%,Sott,
7983294,Barolo,Enzo Bartoli,Rott vin,72399,199.0,Piemonte,Enzo Bartoli,2013.0,14.00%,Stramt & Nyanserat,Nebbiolo.
7983300,François Seconde,Sillery Grand Cru Blanc de Blanc,Mousserande vin,77910,475.0,Champagne,Champagne Francois Seconde,2010.0,12.00%,Vitt Torrt,
799012,McManis,Zinfandel,Rott vin,70476,139.0,Kalifornien,McManis Family Vineyards,2015.0,14.50%,Fruktigt & Smakrikt,
7995,Coto de Imaz,Reserva,Rott vin,2659,109.0,Rioja,El Coto de Rioja,2013.0,13.50%,Kryddigt & Mustigt,Tempranillo.
800018,Ricossa,Barolo,Rott vin,76367,179.0,Piemonte,MGM Mondo del Vino,2012.0,14.00%,Stramt & Nyanserat,Nebbiolo.
8004209,Cuvee Nicolas François,Billecart Salmon,Mousserande vin,97027,1249.0,Champagne,Billecart-Salmon,2002.0,12.00%,Vitt Torrt,
8004248,Sebastien Brunet,Le Naturel Petillant,Mousserande vin,97028,179.0,Loiredalen,Sebastien brunet,2015.0,13.00%,Vitt Torrt,Chenin blanc.
8004254,Core,Montevetrano,Rott vin,95385,169.0,Kampanien,Montevetrano,2015.0,13.00%,Stramt & Nyanserat,Aglianico.
800520,Little Hero,,Rott vin,76385,154.0,,Oenoforos AB,,13.50%,Fruktigt & Smakrikt,
800696,Zumbali,Cape Red Reserve,Rott vin,76394,154.0,,Oenoforos AB,,13.50%,Mjukt & Barigt,
801033,Michel Turgy,Reserve Selection Blanc de Blancs Grand Cru Brut,Mousserande vin,77990,299.0,Champagne,Champagne Michel Turgy,,12.00%,Vitt Torrt,Chardonnay.
801040,Jacob's Creek,Unoaked Chardonnay,Vitt vin,6473,72.0,South Eastern Australia,Orlando,2016.0,13.20%,Friskt & Fruktigt,Chardonnay.
801049,Tina Montepulciano d'Abruzzo,,Rott vin,76396,85.0,Abruzzerna,Botter,2015.0,13.50%,Fruktigt & Smakrikt,
801070,The Grand Western,Cabernet Sauvignon,Rott vin,2061,49.0,Western Australia,Rosabrook Estate,2015.0,14.00%,Fruktigt & Smakrikt,"93% cabernet sauvignon, 6% merlot och 1% shiraz."
8014,Gato Negro,Sauvignon Blanc,Vitt vin,7623,29.0,Valle Central,Viña San Pedro,2017.0,12.00%,Friskt & Fruktigt,Sauvignon blanc.
8015,Gato Negro,Cabernet Sauvignon,Rott vin,7564,59.0,Valle Central,Viña San Pedro,2017.0,13.50%,Fruktigt & Smakrikt,Cabernet sauvignon
8016,Gato Negro,Cabernet Sauvignon,Rott vin,7564,29.0,Valle Central,Viña San Pedro,2017.0,13.00%,Fruktigt & Smakrikt,Cabernet sauvignon
8017,Bourgogne Aligote,Joseph Drouhin,Vitt vin,5500,119.0,Bourgogne,Joseph Drouhin,2016.0,12.00%,Friskt & Fruktigt,Aligote.
802061,Clos Amador,Brut Delicat,Mousserande vin,77991,89.0,Cava,Clos Amador,,11.50%,Vitt Torrt,
802067,Roederer Estate,Quartet,Mousserande vin,77992,303.0,Kalifornien,Roederer Estate,,12.00%,Vitt Torrt,Pinot noir och chardonnay.
802245,Campo Alegre,Toro,Rott vin,76431,189.0,Toro,Bodega Burdigala,2013.0,14.50%,Stramt & Nyanserat,Tempranillo.
802328,Mulderbosch,Chardonnay,Vitt vin,6006,99.0,Western Cape,Mulderbosch Vineyards,2015.0,13.00%,Fylligt & Smakrikt,Chardonnay.
802460,Barone Montalto,Pinot Grigio Brut,Mousserande vin,77996,79.0,,Barone Montalto,,11.50%,Vitt Torrt,Pinor grigio.
802474,The Crossings,Sauvignon Blanc,Vitt vin,6276,88.0,Marlborough,The Crossings,2017.0,12.00%,Friskt & Fruktigt,Sauvignon blanc.
802490,The Crossings,Sauvignon Blanc,Vitt vin,6276,299.0,Marlborough,The Crossings,2017.0,11.50%,Friskt & Fruktigt,Sauvignon blanc.
802654,Marsuret Prosecco,Extra Dry,Mousserande vin,77998,121.0,Venetien,Marsuret,,11.50%,Vitt Torrt,
803134,FJF Frerejean Frères,Premier Cru Brut,Mousserande vin,77020,473.0,Champagne,Frerejean Frères,,12.50%,Vitt Torrt,
803738,Rabetllat i Vidal,Brut,Mousserande vin,77000,103.0,Cava,Bodegas Ca n'Estella,,11.50%,Vitt Torrt,
804495,Wakefield,Eighty Acres Chardonnay,Vitt vin,6349,99.0,South Australia,Wakefield Wines,2013.0,13.00%,Friskt & Fruktigt,Chardonnay.
806514,Adobe,Cabernet Sauvignon Syrah Carmenere,Rott vin,6298,219.0,Valle Central,Viñedos Emiliana,2016.0,13.00%,Fruktigt & Smakrikt,"50% cabernet sauvignon, 35% syrah och 15% carmenère."
806947,Torres Las Mulas,Sauvignon Blanc,Vitt vin,6029,229.0,Valle Central,Miguel Torres,2017.0,13.00%,Friskt & Fruktigt,Sauvignon blanc.
807231,Buena Vista,Carneros Pinot Noir,Rott vin,6380,199.0,Kalifornien,Buena Vista Winery,2013.0,14.50%,Kryddigt & Mustigt,Pinot noir.
807497,Les Pious,Côtes du Rhône,Rott vin,2469,89.0,Rhonedalen,REMI POUIZIN,2015.0,13.50%,Fruktigt & Smakrikt,Grenache och syrah.
807922,Vve Fourny & Fils,Blanc de Blancs Brut Premier Cru,Mousserande vin,76480,649.0,Champagne,Vve Fourny & Fils,,12.00%,Vitt Torrt,
808018,Farina,Appassilento,Rott vin,87454,95.0,Venetien,Azienda Vincola Farina,2016.0,13.00%,Kryddigt & Mustigt,
808037,Taittinger,Nocturne,Mousserande vin,7597,999.0,Champagne,Taittinger,,12.50%,Vitt Halvtorrt,
808064,Taittinger,Nocturne,Mousserande vin,7597,2400.0,Champagne,Taittinger,,12.50%,Vitt Halvtorrt,
808351,Deutz,Brut Classic,Mousserande vin,77711,225.0,Champagne,Deutz,,12.00%,Vitt Torrt,
808578,Montagny Premier Cru Les Coères,Feuillat-Juillot,Vitt vin,2812,179.0,Bourgogne,Feuillat-Juillot,2014.0,13.00%,Fylligt & Smakrikt,Chardonnay.
808596,Kabir,Moscato di Pantelleria,Vitt vin,4623,149.0,Sicilien,Donnafugata,2014.0,11.50%,Sott,
809854,Ruby Zin,,Rott vin,76680,249.0,,Arcus Wine Brands,,13.00%,Mjukt & Barigt,Ruby cabernet och zinfandel.
809867,Casa Vinironia Prosecco,Vino Biologico,Mousserande vin,77719,89.0,Venetien,Casa Vinironia,,11.00%,Vitt Torrt,Glera.
8110241,True Colours,Cava Brut,Mousserande vin,78045,249.0,Penedès,Altia Sweden AB,,12.00%,Vitt Torrt,
8110246,Cipes,Brut Rose,Mousserande vin,78815,323.0,British Columbia,Summerhill Pyramid Winery,,12.50%,Rose,
811480,Yxes,Sparkling Rose,Mousserande vin,77076,99.0,,Fitapreta Vinhos,,12.50%,Rose,
811791,Marsuret,Valdobbiadene Prosecco Brut,Mousserande vin,77085,136.0,Venetien,Marsuret,,11.50%,Vitt Torrt,
811803,Dauby,Millesime Premier Cru Brut,Mousserande vin,77013,352.0,Champagne,Dauby,2010.0,12.00%,Vitt Torrt,
811806,Guy Dauby,Cuvee Grand Cru,Mousserande vin,77014,361.0,Champagne,Dauby,,12.00%,Vitt Torrt,
811846,Château Baulac Dodijos,,Vitt vin,2154,109.0,Bordeaux,Château Baulac,2015.0,14.00%,Sott,Semillon.
812448,Privat,Brut Nature Reserva,Mousserande vin,7904,109.0,Cava,Celler Privat,2014.0,12.00%,Vitt Torrt,"Pansa-blanca (xarel-lo), macabeo, parellada och chardonnay."
812451,Barbera d'Alba,Superiore,Rott vin,23071,199.0,Piemonte,G.D. Vajra,2014.0,14.00%,Fruktigt & Smakrikt,Barbera.
812454,Château L'Ermitage,,Rott vin,2479,129.0,Bordeaux,Vignobles Thomas,2014.0,12.50%,Stramt & Nyanserat,"50% merlot, 40% cabernet sauvignon och 10% petit verdot."
812457,Château Plince,,Rott vin,2402,379.0,Bordeaux,,2014.0,13.00%,Stramt & Nyanserat,"Egendomen ar planterad med 72% merlot, 23% cabernet franc och 5% cabernet sauvignon."
8174,El Coto,Blanco,Vitt vin,2780,69.0,Rioja,Bodegas El Coto,2016.0,12.00%,Friskt & Fruktigt,Viura.
818024,Antiche Terre Venete,Solo Passione A's Passo,Rott vin,71388,79.0,,Antiche Terre Venete,2015.0,13.50%,Kryddigt & Mustigt,"Corvina, rondinella och cabernet sauvignon."
818124,Veuve Clicquot,Vintage Brut Rose,Mousserande vin,77039,604.0,Champagne,Veuve Clicquot,2008.0,12.00%,Rose,
818414,Lupi Reali,,Rott vin,71974,235.0,Abruzzerna,Valle Reale,2016.0,12.50%,Kryddigt & Mustigt,Montepulciano.
819196,Z1N Il Numero Uno Zinfandel,Riserva di Famiglia,Rott vin,72720,109.0,Apulien,Femar Vini,2014.0,14.50%,Fruktigt & Smakrikt,Zinfandel.
819205,Governo,Rosso Toscano,Rott vin,72526,99.0,Toscana,Domaine Wines,2016.0,14.00%,Fruktigt & Smakrikt,Sangiovese och colorino.
819332,i Castei,Appassimento,Rott vin,72843,249.0,,Cantinetta Vini,2015.0,14.50%,Fruktigt & Smakrikt,"51% negroamaro, 34% primitivo och 15% corvina."
819341,Ti Amo,Primitivo di Puglia,Rott vin,76777,99.0,Apulien,Etike International Srl,2016.0,13.50%,Fruktigt & Smakrikt,Primitivo.
819350,Zupreme,Zinfandel,Rott vin,76778,62.0,,Brandpartners AB,2015.0,14.00%,Mjukt & Barigt,Zinfandel.
819386,Farina,Prosecco Extra Dry,Mousserande vin,77089,109.0,Venetien,Farina,,11.00%,Vitt Torrt,
820156,Terra Serena Prosecco,Extra Dry by Schlager,Mousserande vin,77111,91.0,Venetien,Vinicola Serena,,11.00%,Vitt Torrt,
820278,De Bortoli,Gewürztraminer Riesling,Vitt vin,6403,211.0,South Eastern Australia,De Bortoli,2016.0,12.50%,Druvigt & Blommigt,Gewürztraminer och riesling.
8229610,Guy Charbout,Blanc de Noir Extra Brut Premier Cru,Mousserande vin,77623,499.0,Champagne,Champagne Guy Charbaut,2011.0,12.00%,Vitt Torrt,
8229612,Vincent Joudart,Millesime Brut,Mousserande vin,77935,845.0,Champagne,Vincent Joudart,2008.0,12.00%,Vitt Torrt,
8229613,Solter,Riesling Reserve Sekt,Mousserande vin,77982,279.0,Rheingau,SEKTHAUS SOLTER,2012.0,12.50%,Vitt Torrt,
8229614,Solter,Rheingau Riesling Blanc de Blanc Extra Brut,Mousserande vin,77986,169.0,Rheingau,SEKTHAUS SOLTER,,12.50%,Vitt Torrt,
823006,Org de Rac,Shiraz Cabernet Sauvignon Merlot,Rott vin,2389,229.0,Western Cape,Org de Rac,2017.0,13.50%,Fruktigt & Smakrikt,"Shiraz, cabernet sauvignon och merlot."
823070,Castellane,Brut Millesime,Mousserande vin,77045,349.0,Champagne,Champagne de Castellane,2007.0,12.00%,Vitt Torrt,
8231323,Wannborga,Neptuni,Rott vin,32648,189.0,Kalmar lan,Wannborga pa oland,2015.0,11.00%,Mjukt & Barigt,Rondo och leon millot.
8231874,Cipes,Brut,Mousserande vin,78159,259.0,British Columbia,Summerhill Pyramid Winery,,12.50%,Vitt Torrt,
8231876,Solter Pinot Cuvee,Sekt Brut,Mousserande vin,79157,199.0,Sekt,SEKTHAUS SOLTER,2011.0,12.00%,Vitt Torrt,
8231877,Solter,Riesling Sekt Brut,Mousserande vin,74571,149.0,Rheingau,SEKTHAUS SOLTER,,11.50%,Vitt Torrt,
824504,Raymond,R Collection Field Blend,Rott vin,76809,129.0,Kalifornien,Raymond Vineyard & Cellar,2013.0,13.50%,Fruktigt & Smakrikt,"Cabernet sauvignon, merlot, syrah, petit sirah och zinfandel."
825084,Black Tower,White Bubbly,Vitt vin,72350,64.0,,Reh Kendermann,2016.0,8.50%,Latt & Avrundat,
825418,Les Malicieuses Rose Brut,Domaine PiqueRoque,Mousserande vin,77049,121.0,,Domaine PiqueRoque,,12.00%,Rose,
825656,Charles de Fère,Grand Merite Brut,Mousserande vin,77050,100.0,,Charles de Fère,,11.50%,Vitt Torrt,
825755,Casa Capriolo,Governo,Rott vin,71002,95.0,Toscana,Casa Capriolo,2016.0,14.00%,Fruktigt & Smakrikt,
826347,Gustave Lorentz,Pinot Gris Vendanges Tardives Grand Cru Altenberg de Bergheim,Vitt vin,75683,249.0,Alsace,Gustave Lorentz,2007.0,13.00%,Sott,
826657,Gemtree Cinnabar GSM,Grenache Shiraz Mourvèdre,Rott vin,4624,142.0,South Australia,Gemtree Vineyards,2016.0,14.50%,Fruktigt & Smakrikt,"45% grenache, 40% shiraz och 15% mourvèdre."
827081,Hatt et Soner Grande Cuvee,Premier Cru Blanc de Blancs Brut,Mousserande vin,77175,972.0,Champagne,Hatt et Soner,,12.00%,Vitt Torrt,
827297,Disznóko,Tokaji Late Harvest,Vitt vin,2748,119.0,Tokaj-Hegyalja,Disznoko,2016.0,12.50%,Sott,Furmint.
828271,Ecologica,Torrontes Chardonnay,Vitt vin,6231,209.0,La Rioja,La Riojana,2016.0,12.50%,Druvigt & Blommigt,60% torrontes och 40% chardonnay
828540,Brochet Facile,Sauvignon Blanc,Vitt vin,2267,244.0,,Ampelidae,2017.0,12.50%,Friskt & Fruktigt,Sauvignon blanc.
828708,Tina,Chardonnay Reserve,Vitt vin,5391,269.0,Languedoc-Roussillon,Les Domaines Auriol,2016.0,13.00%,Friskt & Fruktigt,Chardonnay.
828711,Petite Faiblesse,Sauvignon Blanc,Vitt vin,5392,79.0,Frankrike sydvast,Domaine de l'Hitton,2016.0,9.50%,Friskt & Fruktigt,Sauvignon blanc.
829596,Dauby Brut Premier Cru,Cuvee Reserve,Mousserande vin,77059,299.0,Champagne,Dauby,,12.00%,Vitt Torrt,
829742,Vinha da Urze,Reserva,Rott vin,6832,99.0,Douro,CARM - Casa Agricola Roboredo Madeira SA,2014.0,14.00%,Fruktigt & Smakrikt,"45% touriga nacional, 35% touriga franca och 20% tinta roriz."
830942,Barbaresco,Prunotto,Rott vin,22013,239.0,Piemonte,Prunotto,2014.0,13.50%,Stramt & Nyanserat,Nebbiolo.
831148,Albert Schoech,Alsace,Vitt vin,2135,84.0,Alsace,Albert Schoech,2016.0,12.00%,Friskt & Fruktigt,"Sylvaner, chasselas, riesling och muscat."
831340,Tavernello,Prosecco,Mousserande vin,76849,79.0,Venetien,Caviro,,11.00%,Vitt Torrt,
831347,Robertson,Chardonnay,Vitt vin,12094,69.0,Western Cape,Robertson Winery,2016.0,13.50%,Fylligt & Smakrikt,Chardonnay.
831350,Château Cloche,Tokaji Ventus Grand Selection,Vitt vin,70573,128.0,Tokaj-Hegyalja,Château Cloche,2012.0,13.00%,Sott,
831407,Tr3 Apor,Oves Vita,Vitt vin,2414,70.0,,Enjoy Wine & Spirits,2016.0,11.50%,Druvigt & Blommigt,Riesling och gewürztraminer.
831870,Barefoot Bubbly,Pink Moscato Rose,Mousserande vin,77125,79.0,Kalifornien,Barefoot Cellars,,8.00%,Rose,Moscato.
831980,Drappier,Millesime Exception Brut,Mousserande vin,77126,429.0,Champagne,Drappier,2012.0,12.00%,Vitt Torrt,
832000,Drappier,Grand Sendree Brut,Mousserande vin,77127,619.0,Champagne,Drappier,2006.0,12.00%,Vitt Torrt,
832201,Gardo & Morris,Pinot Noir,Rott vin,6292,111.0,Marlborough,Starborough,2016.0,13.50%,Mjukt & Barigt,Pinot noir.
832217,Gardo & Morris,Pinot Noir,Rott vin,6292,66.0,Marlborough,Starborough,2016.0,13.50%,Mjukt & Barigt,Pinot noir.
832425,Château d'Arsac,,Rott vin,3024,239.0,Bordeaux,,2014.0,13.00%,Stramt & Nyanserat,60% cabernet sauvignon och 40% merlot.
832453,Platino,Pink Moscato,Mousserande vin,77072,55.0,,J García Carrión,,7.00%,Rose,Moscato.
832499,Castelforte,Parziale Appassimento,Rott vin,6346,79.0,Venetien,Cantine Riondo,2015.0,14.00%,Kryddigt & Mustigt,"65% merlot, 20% cabernet sauvignon och 15% corvina."
832594,Trilogie,Cremant d'Alsace,Mousserande vin,77715,269.0,Alsace,Engel Fernand et Fils,2010.0,12.00%,Vitt Torrt,
832801,Collevite,Falerio Pecorino,Vitt vin,2391,79.0,Marche,Collevite,2016.0,13.00%,Friskt & Fruktigt,Pecorino.
832936,Smart Dog,Syrah,Rott vin,75008,209.0,Alentejo,João Portugal Ramos,2016.0,13.50%,Fruktigt & Smakrikt,Syrah och trincadeira.
832939,Smart Dog,Syrah,Rott vin,75008,82.0,Alentejo,João Portugal Ramos,2015.0,14.00%,Fruktigt & Smakrikt,Syrah.
833565,Birichino,Muscat Canelli,Vitt vin,72111,149.0,Kalifornien,Birichino Amici,2014.0,13.00%,Sott,
834002,P.Lex,Pinot Grigio,Vitt vin,74879,89.0,Venetien,Icon Wines,2016.0,12.00%,Druvigt & Blommigt,Pinot grigio.
834042,Lynx,Petite Sirah Zinfandel,Rott vin,74087,89.0,Kalifornien,House of Big Wines,2016.0,13.50%,Fruktigt & Smakrikt,Petite sirah och zinfandel.
834103,Lindemans,Chardonnay,Vitt vin,16457,72.0,South Eastern Australia,Lindemans,2017.0,13.50%,Fylligt & Smakrikt,Chardonnay.
834147,Vidigal,Vinho Verde,Vitt vin,2645,69.0,Minho,Caves Vidigal,2015.0,9.50%,Friskt & Fruktigt,"50% loureiro, 40% trajadura och 10% arinto."
834259,Colección Vivanco,Dulce de Invierno,Rott vin,72583,259.0,Rioja,Vivanco,2013.0,13.50%,Sott,
834688,Balma Brut Nature,Reserva,Mousserande vin,77038,139.0,Penedès,Mas Bertran,2012.0,12.00%,Vitt Torrt,
835008,Dangin,Cuvee Cart Noir,Mousserande vin,77710,275.0,Champagne,Paul Dangin et Fils,,12.00%,Vitt Torrt,
835071,Lo Sparviere,Rose,Mousserande vin,77225,259.0,Lombardiet,Lo Sparviere,,13.00%,Vitt Torrt,
835074,Lo Sparviere,Extra Brut,Mousserande vin,77709,279.0,Lombardiet,Lo Sparviere,2009.0,13.00%,Vitt Torrt,
835415,Enjoy,Bellini,Mousserande vin,7905,80.0,,Enjoy Wine & Spirits,,7.00%,ovrigt,
839109,Roodeberg,Reserve,Rott vin,70453,109.0,Western Cape,KWV,2014.0,14.00%,Fruktigt & Smakrikt,
839586,Champagneprovarlada 11,,Mousserande vin,77770,1218.0,Champagne,Flera producenter,,12.00%,Vitt Torrt,
839633,Jolie Fleur,Sauvignon Blanc Organic,Vitt vin,2091,89.0,Loiredalen,WineWorld AB,2017.0,12.00%,Friskt & Fruktigt,Sauvignon blanc.
839777,McManis,Petite Sirah,Rott vin,8362,279.0,Kalifornien,McManis Family Vineyards,2016.0,13.50%,Fruktigt & Smakrikt,Petite sirah.
8399,Château Mont-Redon,Châteauneuf-du-Pape,Rott vin,2811,255.0,Rhonedalen,Château Mont-Redon,2012.0,14.50%,Kryddigt & Mustigt,"Grenache, syrah, cinsault, mourvedre, counoise och muscardin och vaccarese."
839996,Vieux Château des Jouans,,Rott vin,3128,139.0,Bordeaux,Calvet,2014.0,13.50%,Stramt & Nyanserat,90% merlot och 10% cabernet sauvignon.
840128,Mistinguett Brut Rose,Cava,Mousserande vin,77223,112.0,Cava,Masia Vallformosa,,12.00%,Rose,
840613,Rotari,Blanc de Blancs Extra Brut,Mousserande vin,77152,139.0,Trentino-Alto Adige,Mezzacorona,2011.0,12.50%,Vitt Torrt,Chardonnay.
840719,Taittinger Nocturne Rose,,Mousserande vin,77359,549.0,Champagne,Taittinger,,12.50%,Rose,
841198,Edetària Dolc,,Rott vin,72221,149.0,Terra Alta,Edetària,2012.0,15.00%,Sott,
8412,Codorníu,Clasico Brut,Mousserande vin,7735,48.0,Cava,Codorníu,,11.50%,Vitt Torrt,"Macabeo, xarel-lo och parellada."
841213,Iron Horse,Russian Cuvee,Mousserande vin,76939,476.0,Kalifornien,Iron Horse Vineyards,2008.0,13.50%,Vitt Torrt,
841284,Loxarel Sàniger Brut,Reserva,Mousserande vin,77232,125.0,Penedès,Masia Can Mayol,,12.50%,Vitt Torrt,
841314,Drappier,Brut Nature Pinot Noir Zero Dosage Sans Soufre,Mousserande vin,77236,399.0,Champagne,Drappier,,12.00%,Vitt Torrt,
842231,Zensa,Primitivo,Rott vin,73966,95.0,Apulien,Orion Wines,2016.0,13.50%,Fruktigt & Smakrikt,Primitivo.
842295,Alexandre Bonnet,Grande Reserve Brut,Mousserande vin,7555,699.0,Champagne,Alexandre Bonnet,,12.50%,Vitt Torrt,
842305,Ca' Matilde,Prosecco Extra Dry,Mousserande vin,77297,129.0,Venetien,Giorgio Marco Zanazzo,,11.00%,Vitt Torrt,
842322,Conti di Buscareto,Rose Brut,Mousserande vin,77261,149.0,,Conti di Buscareto,2012.0,12.00%,Rose,
842826,Sven Red,,Rott vin,70216,101.0,Sicilien,The Wine People Srl,2013.0,14.00%,Fruktigt & Smakrikt,Nero d'avola och frappato.
842975,Sven White,,Vitt vin,70522,101.0,Sicilien,The Wine People Srl,2013.0,13.00%,Friskt & Fruktigt,Grillo och fiano.
843033,Ser Lapo,Riserva,Rott vin,2208,165.0,Toscana,Marchesi Mazzei,2013.0,13.00%,Kryddigt & Mustigt,Sangiovese.
843148,Cremant de Loire,Rose,Mousserande vin,73186,119.0,Loiredalen,Château Moncontour,,12.50%,Rose,
8432926,Cremant de Bourgogne,Francois Martenot Brut,Mousserande vin,70451,114.0,Bourgogne,Francois Martenot,2014.0,12.00%,Vitt Torrt,
8432929,El Gran Botánico,Cava,Mousserande vin,75372,89.0,Cava,CEPAGE S.L,,11.50%,Vitt Torrt,
843433,Bastad Selection,Extra Dry Premier Cru,Mousserande vin,77329,389.0,Champagne,Earl P. Brugnon,,12.00%,Vitt Torrt,
843472,Rendola,,Rott vin,75560,99.0,Toscana,Rendola S.R.L Montalcino,2016.0,13.50%,Fruktigt & Smakrikt,
843561,Mas Suau,Nature Rose Brut,Mousserande vin,77148,123.0,Cava,Ferre I Catasus S.L.,,11.50%,Rose,
843586,Mas Suau,Nature Brut,Mousserande vin,77177,123.0,Cava,Ferre I Catasus S.L.,,11.50%,Vitt Torrt,
8458452,Becker Family,Pinot Noir,Rott vin,99100,149.0,Pfalz,Friedrich Becker,2014.0,13.00%,Kryddigt & Mustigt,Pinot noir.
8458478,Rutherford Estate,Cabernet Sauvignon,Rott vin,99326,749.0,Kalifornien,Long Meadow Ranch,2013.0,13.50%,Fruktigt & Smakrikt,Cabernet sauvignon.
848708,Barra of Mendocino,Cabernet Sauvignon,Rott vin,22346,150.0,Kalifornien,Barra of Mendocino,2016.0,14.00%,Fruktigt & Smakrikt,Cabernet sauvignon.
848734,Buena Vista,Carneros Chardonnay,Vitt vin,6240,185.0,Kalifornien,Buena Vista Winery,2014.0,14.50%,Fylligt & Smakrikt,Chardonnay.
849427,Bolla Prosecco,Extra Dry,Mousserande vin,77201,99.0,Venetien,Bolla,,11.00%,Vitt Torrt,
850107,San Román,,Rott vin,76998,360.0,Toro,Bodegas Maurodos,2014.0,15.00%,Stramt & Nyanserat,Tempranillo (tinta de toro).
850140,Terre de Mistral Reserve,Côtes du Rhône Organic,Rott vin,10682,249.0,Rhonedalen,Les Vignerons d'Estezargues,2016.0,14.00%,Kryddigt & Mustigt,"Grenache, syrah, carignan och mourvèdre."
850885,Philippe De Nantheuil,Brut,Mousserande vin,77262,185.0,Champagne,CVC NF,,12.00%,Vitt Torrt,
8516020,Rol de Coisas Antigas,Campolargo,Rott vin,91243,149.0,Beira,Campolargo Vinhos,2012.0,13.00%,Kryddigt & Mustigt,"Baga, castelão, bastardo, trincadeira, alfrocheiro och sousão."
8516085,Karasì,Areni Noir,Rott vin,92107,249.0,,Zorah,2015.0,13.50%,Kryddigt & Mustigt,Areni noir.
8516118,Piot-Sevillano,Prestige Brut,Mousserande vin,74481,389.0,Champagne,Champagne Piot-Sevillano,,12.00%,Vitt Torrt,
8516119,Champagne Piot-Sevillano,Rebelle Brut,Mousserande vin,72422,379.0,Champagne,Champagne Piot-Sevillano,,12.00%,Vitt Torrt,
8516120,Piot-Sevillano,Impertinente Brut,Mousserande vin,74733,379.0,Champagne,Champagne Piot-Sevillano,,12.00%,Vitt Torrt,
8516122,Champagne Piot-Sevillano,Provocante Brut,Mousserande vin,70634,379.0,Champagne,Champagne Piot-Sevillano,,12.00%,Vitt Torrt,
8516123,Piot-Sevillano,Brut Nature,Mousserande vin,74024,379.0,Champagne,Champagne Piot-Sevillano,,12.50%,Vitt Torrt,
8516130,Terzavia,Nature Metodo Classico Brut,Mousserande vin,78058,349.0,Sicilien,Marco de Bartoli,,11.50%,Vitt Torrt,
8516228,Királyudvar,Tokaji Furmint Sec,Vitt vin,92113,259.0,Tokaj-Hegyalja,Királyudvar,2015.0,13.50%,Fylligt & Smakrikt,Furmint.
851672,Amazin',Zinfandel,Rott vin,72534,89.0,Kalifornien,PrimeWine Sweden AB,2015.0,15.00%,Fruktigt & Smakrikt,Zinfandel.
852260,LAB,Reserva,Rott vin,74312,79.0,Lisboa,Casa Santos Lima,2016.0,14.00%,Fruktigt & Smakrikt,"40% touriga nacional, 40% cabernet sauvignon och 20% syrah."
852266,LAB,Reserva,Rott vin,74312,199.0,Lisboa,Casa Santos Lima,2016.0,14.00%,Fruktigt & Smakrikt,"Touriga nacional, cabernet sauvignon och syrah."
852433,Corralillo,Syrah,Rott vin,6446,109.0,Aconcagua,Matetic Vineyards,2014.0,14.00%,Fruktigt & Smakrikt,Syrah.
852514,Domaine Sauveroy,St Lambert Vieilles Vignes,Vitt vin,78038,198.0,Loiredalen,Domaine du Sauveroy,2013.0,13.00%,Sott,
852692,Falling Feather,Ruby Cabernet,Rott vin,72972,85.0,,Arcus Wine Brands,,12.00%,Fruktigt & Smakrikt,Ruby cabernet.
852818,Heartwood,Organic Wine Zinfandel,Rott vin,80419,89.0,Apulien,Icon Wines,2016.0,13.50%,Fruktigt & Smakrikt,Zinfandel.
